neg,neu,pos,q,preds,category,texts,processed,wc,uwc,hit
0.3461239623318733,0.6058007556432123,0.04460716027786071,0.003468121747053651,neu,neu,อาทิตย์นี้ จบจ้าไม่เท,อาทิตย์|นี้|จบ|จ้า|ไม่|เท,6,6,True
0.11239118826420903,0.8452796446601241,0.029933901367254205,0.012395265708412713,neu,neu,ยอดขายรถเก๋งดีเซลของ Toyota น้อยลงเรื่อยๆ ดังนั้นจึงยกเลิกทำตลาดเครื่องยนต์ดีเซลในรถยนต์นั่ง Passenger Cars ที่อิตาลี หันไปผลักดันรถ Hybrid แทน (แต่ Hilux / Land Cruiser ยังคงขายดีเซลอยู่),ยอดขาย|รถเก๋ง|ดีเซล|ของ|toyota|น้อยลง|เรื่อยๆ|ดังนั้น|จึง|ยกเลิก|ทำ|ตลาด|เครื่องยนต์|ดีเซล|ใน|รถยนต์|นั่ง|passenger|cars|ที่|อิตาลี|หันไป|ผลักดัน|รถ|hybrid|แทน|(|แต่|hilux|/|land|cruiser|ยังคง|ขาย|ดีเซล|อยู่|),37,35,True
0.0558074090751012,0.8266001135541686,0.0680363065541067,0.049556170816623474,neu,neu,เอามาแล้วแช่ตู้เย็นไว้หรอคัฟ,เอา|มา|แล้ว|แช่|ตู้เย็น|ไว้|หรอ|คัฟ,8,8,True
0.02666895984696685,0.8404391448751457,0.1232822165761839,0.009609678701703539,neu,neu,พี่ก้อนเฮียล้ม,พี่|ก้อน|เฮีย|ล้ม,4,4,True
0.06518927830381878,0.8537317895576985,0.07961099747709871,0.001467934661383924,neu,neu,เยส ลายเบียร์สิงห์5555,เย|ส|ลาย|เบียร์|สิงห์|5|xxrep,7,7,True
0.07088328309018038,0.4859321782492439,0.428668796750635,0.014515741909940674,neu,neu,ต้องจริงจังเบอร์นี้ม้ายยยยยยยย,ต้อง|จริงจัง|เบอร์|นี้|ม้า|ย|xxrep,7,7,True
0.11984220010360844,0.7931951042634913,0.07695885811742005,0.010003837515480294,neu,neu,เลือก Set หมู เมนูทานฟรี ปลาแซลมอนนอร์เวย์ ครับบ แล้วเจอกันนะพี่ก้อน,เลือก|set|หมู|เมนู|ทาน|ฟรี|ปลา|แซลมอน|นอร์เวย์|ครับ|บ|แล้ว|เจอกัน|นะ|พี่|ก้อน,16,16,True
0.8147464854512539,0.10440264428458908,0.07585815457343228,0.0049927156907246875,neg,neg,😍พรุตดิ้งชาเขียว แต่ไปทีไรไม่มีอ่ะ😥,😍|พรุ|ตดิ้ง|ชาเขียว|แต่|ไป|ทีไร|ไม่|มี|อ่ะ|😥,11,11,True
0.07478877549220612,0.33528917216264115,0.5833602513415422,0.006561801003610417,pos,neu,เอ้าๆๆๆ ไปตำๆๆ,เอ้าๆ|xxrep|ไป|ตำ|ๆๆ,5,5,False
0.03047928681358196,0.9542792628486869,0.012458607254856749,0.0027828430828746053,neu,neu,#งานบอลจบแล้วเจอกัน ! โค้งสุดท้าย !! สำหรับงาน kulov presents งานเลี้ยงประเพณี ครั้งที่2 บัตรใกล้จะหมดแล้ว ใครยังไม่ซื้อรีบๆหน่อยนะ! ซื้อบัตรได้แล้วได้ที่นี่ www.zaapparty.com 3 กุมภาพันธ์ นี้ gmm live house ctw พบกันเวลา 6 โมงเย็นเป็นต้นไป ติดตามรายละเอียดเพิ่มเติมได้ที่ facebook : zaap line@ : แล้วเจอกัน ! ชีวิตต้องไม่สะดุด #อย่าหยุดku #zaapparty #cutu,#|งาน|บอล|จบ|แล้ว|เจอกัน|!|โค้งสุดท้าย|!!|สำหรับ|งาน|kulov|presents|งานเลี้ยง|ประเพณี|ครั้ง|ที่|2|บัตร|ใกล้|จะ|หมด|แล้ว|ใคร|ยัง|ไม่|ซื้อ|รีบ|ๆ|หน่อย|นะ|!|ซื้อ|บัตร|ได้|แล้ว|ได้|ที่นี่|xxurl|3|กุมภาพันธ์|นี้|gmm|live|house|ctw|พบกัน|เวลา|6|โมง|เย็น|เป็นต้นไป|ติดตาม|รายละเอียด|เพิ่มเติม|ได้ที่|facebook|:|zaap|line|@|:|แล้ว|เจอกัน|!|ชีวิต|ต้อง|ไม่|สะดุด|#|อย่า|หยุด|ku|#zaapparty|#cutu,75,62,True
0.14545266531628614,0.6978082967849644,0.05589634013599956,0.10084269776274991,neu,neu,สาขาโรบินสันสระบุรีค่ะ,สาขา|โรบินสัน|สระบุรี|ค่ะ,4,4,True
0.007724519395488492,0.851126887305958,0.13711486351661198,0.004033729781941512,neu,neu,นี่คือกันแดด แบรนด์ Clarins ค่ะ กันแดดสูตรออยล์ฟรีที่ช่วยปกป้องผิวจากรังสียูวี ริ้วรอย และมลภาวะรอบตัวอย่างตรงจุด ด้วยสารสกัดจากธรรมชาติ Alpine Sanicle เพื่อสุขภาพผิวดี ดูอ่อนเยาว์ มั่นใจท้าแดดในทุกวัน ที่สำคัญปกป้องถึง 10 ชั่วโมง ไม่เลือนหายแม้ยามเหงื่อออก ในสภาวะความร้อน และความชื้น UV PLUS ANTI-POLLUTION ช่วยลดเลือนความหมองคล้ำ มาพร้อมกับ 3 เฉดสี ที่เหมาะกับทุกสภาพผิวอีกด้วย,นี่|คือ|กันแดด|แบรนด์|clarins|ค่ะ|กันแดด|สูตร|ออยล์|ฟรี|ที่|ช่วย|ปกป้อง|ผิว|จาก|รังสี|ยูวี|ริ้วรอย|และ|มลภาวะ|รอบ|ตัวอย่าง|ตรงจุด|ด้วย|สาร|สกัด|จาก|ธรรมชาติ|alpine|sanicle|เพื่อ|สุขภาพ|ผิ|วดี|ดู|อ่อนเยาว์|มั่นใจ|ท้า|แดด|ใน|ทุกวัน|ที่|สำคัญ|ปกป้อง|ถึง|10|ชั่วโมง|ไม่|เลือนหาย|แม้|ยาม|เหงื่อ|xxrep|ก|ใน|สภาวะ|ความร้อน|และ|ความชื้น|uv|plus|anti-pollution|ช่วย|ลด|เลือน|ความ|หมอง|คล้ำ|มา|พร้อมกับ|3|เฉดสี|ที่|เหมาะกับ|ทุก|สภาพ|ผิว|อีกด้วย,78,69,True
0.5392713957477221,0.35940032279139816,0.09814742499600296,0.003180856464876731,neg,neg,Ford ห่วย fiesta ต้องขายทิ้ง ยอมแล้ว อยากเสี่ยงก็จัดไป,ford|ห่วย|fiesta|ต้อง|ขาย|ทิ้ง|ยอม|แล้ว|อยาก|เสี่ยง|ก็|จัด|ไป,13,13,True
0.15417628949897108,0.5169246744628063,0.3123353667372196,0.016563669301003073,neu,pos,แบบน้ำดำ ยังไม่เคยลอง,แบบ|น้ำ|ดำ|ยัง|ไม่|เคย|ลอง,7,7,False
0.3040372241257194,0.5854701830983534,0.10760121480556252,0.002891377970364709,neu,neu,เฮ้อ!...คิดถึงนะเตง😉 แต่....เงินเดือนยังไม่ออกเรย😆,เฮ้อ|!.xxrep|คิดถึง|นะ|เต|ง|😉|แต่|.xxrep|เงินเดือน|ยัง|ไม่|ออก|เรย|😆,15,15,True
0.829871445392479,0.14788846044214665,0.012918430020720524,0.009321664144653904,neg,neg,อินนิสฟรีไม่ซื้อละ เก็บตัง,อิน|นิ|ส|ฟรี|ไม่|ซื้อ|ละ|เก็บ|ตัง,9,9,True
0.9595708700308708,0.004044351805464251,0.033590818664937155,0.0027939594987276936,neg,neg,สรุปการกินเอ็มเคตนเดียวแบบกินแล้วอิ่มเสียทรัพย์ไปห้าร้อยกว่าบาท แม่งเอ๊ย แพงกว่าบุฟเฟ่ต์ ติดว่าอยากกอนน้ำจิ้มน้ำซุปมันอ่ะ นี่ขนาดกอนข้าวซอยเจหน้าโรงแรมมาละนะ 😭😭😭,สรุป|การ|กิน|เอ็ม|เค|ตน|เดียว|แบบ|กิน|แล้ว|อิ่ม|เสีย|ทรัพย์|ไป|ห้า|ร้อย|กว่า|บาท|แม่|ง|เอ๊ย|แพง|กว่า|บุฟเฟ่ต์|ติด|ว่า|อยาก|กอ|น|น้ำจิ้ม|น้ำ|ซุป|มัน|อ่ะ|นี่|ขนาด|กอ|น|ข้าวซอย|เจ|หน้า|โรงแรม|มา|ละ|นะ|😭xxrep,46,42,True
0.9105301934103042,0.012101101789441978,0.07584192103149551,0.0015267837687584441,neg,neg,ต้องไปเช่าชุดอีกกกกก แพงกว่า 555,ต้อง|ไป|เช่า|ชุด|อีก|xxrep|แพง|กว่า|5|xxrep,10,9,True
0.3900539538887315,0.43616959837713354,0.16139851168827066,0.012377936045864363,neu,neg,ลบแอพดีกว่า,ลบ|แอพ|ดีกว่า,3,3,False
0.26422560617642155,0.5344820345394711,0.19795630407083928,0.0033360552132681337,neu,neu,ใช่ๆ ลองซื้อ12ดูพี่ แต่พี่วีต้องเลิกบุหรี่มวนเลย ไม่งั้นอันตรายกว่าเดิม รับนิโคตินมากกว่าเดิมอีก,ใช่|ๆ|ลอง|ซื้อ|12|ดู|พี่|แต่|พี่|วี|ต้อง|เลิก|บุหรี่|มวน|เลย|ไม่งั้น|อันตราย|กว่า|เดิม|รับ|นิโคติน|มากกว่า|เดิม|อีก,24,22,True
0.04678537648362716,0.6226778282224764,0.3092306445012858,0.021306150792610633,neu,pos,Singha is the best beer,singha|is|the|best|beer,5,5,False
0.017857966702814716,0.8899606291380834,0.09075967923282303,0.0014217249262788469,neu,neu,หนังสือ “#กู้ร่างกลับฉบับชะลอวัย” เป็นหนังสือที่ให้ความรู้และตอบทุกคำถามเกี่ยวกับโรคอ้วนมีงานวิจัยที่ใช้อ้างอิงเยอะมากครับ เหมาะสำหรับทุกท่านที่ต้องการคำแนะนำด้านการกิน การออกกำลังกาย การดูแลน้ำหนัก เป็นหนังสือที่หมอแนะนำต้องรีบหาอ่านและนำไปปฏิบัติตามครับ . ขอขอบคุณ 🎉🎉 คุณหมอซัน นพ.เอกกร วงศ์หิรัญเดชา แพทย์เวชศาสตร์ชะลอวัยและฟื้นฟูสุขภาพ ศูนย์สมาร์ทไลฟ์ (Smart Life)โรงพยาบาลกรุงเทพหาดใหญ่ ที่ให้คำนิยมกับ #หนังสือกู้ร่างกลับฉบับชะลอวัย มากครับ 😊,หนังสือ|“#|กู้|ร่าง|กลับ|ฉบับ|ชะลอ|วัย|”|เป็น|หนังสือ|ที่|ให้ความรู้|และ|ตอบ|ทุก|คำถาม|เกี่ยวกับ|โรค|อ้วน|มี|งานวิจัย|ที่|ใช้|อ้างอิง|เยอะ|มาก|ครับ|เหมาะสำหรับ|ทุกท่าน|ที่|ต้องการ|คำแนะนำ|ด้าน|การ|กิน|การออกกำลังกาย|การ|ดูแล|น้ำหนัก|เป็น|หนังสือ|ที่|หมอ|แนะนำ|ต้อง|รีบ|หา|อ่าน|และ|นำ|ไป|ปฏิบัติตาม|ครับ|.|ขอ|ขอบคุณ|🎉|🎉|คุณหมอ|ซัน|นพ.|เอก|กร|วงศ์|หิรัญ|เดชา|แพทย์|เวชศาสตร์|ชะลอ|วัย|และ|ฟื้นฟู|สุขภาพ|ศูนย์|สมาร์ท|ไลฟ์|(smart|life|)|โรงพยาบาล|กรุงเทพ|หาดใหญ่|ที่|ให้|คำนิยม|กับ|#|หนังสือ|กู้|ร่าง|กลับ|ฉบับ|ชะลอ|วัย|มาก|ครับ|😊,98,75,True
0.3451781783943418,0.5954756935650497,0.052571351176044785,0.006774776864563677,neu,neu,มึงซื้อถังนะกูเอาของแถมเอง,มึง|ซื้อ|ถัง|นะ|กู|เอา|ของแถม|เอง,8,8,True
0.028202994409207444,0.7524758577014752,0.21631626716422364,0.0030048807250937087,neu,pos,รวมญาติ เพื่อbig cleaning บ้านสะอาดรับปีใหม่ สรงน้ำพระ เพื่อสิริมงคล #สวยกล้าท้าทุกแสง #คู่หูท้าแดด #kmacosmetics,รวม|ญาติ|เพื่อ|big|cleaning|บ้าน|สะอาด|รับ|ปีใหม่|สรงน้ำพระ|เพื่อ|สิริมงคล|#|สวย|กล้า|ท้า|ทุก|แสง|#|คู่หู|ท้า|แดด|#kmacosmetics,23,20,False
0.2313990340237163,0.7347933296570424,0.026996149924440882,0.006811486394800499,neu,neu,ขอคลิปเต็มๆของshow DC ด้วยนะค้าาา,ขอ|คลิป|เต็มๆ|ของ|show|dc|ด้วย|นะค้า|xxrep,9,9,True
0.11789656616571798,0.7087710764793961,0.16344056088201417,0.009891796472871719,neu,neu,ครองตำแหน่งรถเอสยูวีที่ขายดีที่สุดในโลก 2 ปีติด,ครองตำแหน่ง|รถ|เอส|ยูวี|ที่|ขายดี|ที่สุด|ใน|โลก|2|ปี|ติด,12,12,True
0.070141040735077,0.8476035335338561,0.07416597460196973,0.008089451129097055,neu,neu,ลุ้นรับกันแดด NIVEA 50 รางวัล ☀️ ใครยังไม่ได้ไปร่วมลุ้นกัน แค่ตอบคำตอบง๊ายง่ายยยยก็มีสิทธิ์ร่วมลุ้นรับรางวัลแล้วจ้าาาา 😍 *หมดเขตวันที่ 2 พฤษภาคม 2561 นี้แล้วน้าาาาา*,ลุ้น|รับ|กันแดด|nivea|50|รางวัล|☀️|ใคร|ยัง|ไม่|ได้|ไป|ร่วม|ลุ้น|กัน|แค่|ตอบ|คำตอบ|ง๊าย|ง่าย|xxrep|ก็|มีสิทธิ์|ร่วม|ลุ้น|รับรางวัล|แล้ว|จ้า|xxrep|😍|*|หมดเขต|วันที่|2|พฤษภาคม|2561|นี้|แล้ว|น้า|xxrep|*,41,34,True
0.6587775861114865,0.24452427656833095,0.08909443432262944,0.007603702997553062,neg,neg,แถวบ้านไม่มีฟูลมูนขาย อยากกินฟูลมูนเขียว ;;_;;,แถว|บ้าน|ไม่|มี|ฟู|ล|มูน|ขาย|อยาก|กิน|ฟู|ล|มูน|เขียว|;;_;;,15,12,True
0.07729539005100616,0.8104018936383078,0.10799993727299081,0.004302779037695142,neu,neu,เพราะว่าคุณเเป้งเห็นเด็กที่ออพฟิศใช้ก็เลยให้คนไปซื้อมาใช้บ้าง เเล้วทางสเนลไวท์ให้คุณเเป้งเป็นพรีเซนเตอร์,เพราะว่า|คุณ|เ|เป้ง|เห็น|เด็ก|ที่|ออ|พฟิศ|ใช้|ก็|เลย|ให้|คน|ไป|ซื้อ|มา|ใช้|บ้าง|เเล้ว|ทาง|สเนล|ไวท์|ให้|คุณ|เ|เป้ง|เป็น|พรีเซนเตอร์,29,24,True
0.21514159779862982,0.49573834777044107,0.2740536598850222,0.015066394545906801,neu,neu,ไป เดะจ่ายเอง,ไป|เดะ|จ่าย|เอง,4,4,True
0.034687339451668145,0.8623714536734459,0.09132964901438836,0.01161155786049768,neu,neu,ปัจจุบันมีให้บริการโปรโมชั่น 343 วาไรตี้อร่อยเว่อร์ ค่ะ สำหรับคุณลูกค้าที่ไม่ประสงค์รับประทานชุดโปรโมชั่นสามารถสั่งเมนูปกติรับประทานได้ค่ะ ^^,ปัจจุบัน|มี|ให้บริการ|โปรโมชั่น|343|วาไรตี้|อร่อย|เว่อร์|ค่ะ|สำหรับ|คุณ|ลูกค้า|ที่|ไม่|ประสงค์|รับประทาน|ชุด|โปรโมชั่น|สามารถ|สั่ง|เมนู|ปกติ|รับประทาน|ได้|ค่ะ|^^,26,23,True
0.07032728209213578,0.5668922053040992,0.35791413651408144,0.004866376089683594,neu,neu,กราบบบ,กราบ|xxrep,2,2,True
0.033000844040647695,0.6589971606934758,0.3031394388723354,0.004862556393541073,neu,neu,ทำไม Biore UV Essence ถึงทำให้เริงร่าท้าแดดเล่นน้ำสงกรานต์เพราะเป็นครีมกันแดดให้ประสิทธิภาพการปกป้องสูงครบทั้ง UVA และ UVB และปกป้องยาวนาน ผิวไม่หมองคล้ำและป้องกันริ้วรอยก่อนวัยด้วย SPF50+/PA++++ พร้อมเนื้อเอสเซ้นส์บางเบาสุดๆ จนสามารถทาทับเครื่องสำอางระหว่างวันโดยไม่เป็นคราบ ไม่มันเหนอะหนะ และด้วยนวัตกรรมครีมกันแดดสูตรน้ำ เบาสบายผิว และใช้ได้ทุกวัน #BioreUVEssence #BioreFunInTheSun #SongkranFunFest #กันแดดกันแก่ที่ดีที่สุด #กันแดดอันดับ1จากญี่ปุ่น,ทำไม|biore|uv|essence|ถึง|ทำให้|เริงร่า|ท้า|แดด|เล่น|น้ำ|สงกรานต์|เพราะ|เป็น|ครีมกันแดด|ให้|ประสิทธิภาพ|การปกป้อง|สูง|ครบ|ทั้ง|uva|และ|uvb|และ|ปกป้อง|ยาวนาน|ผิว|ไม่|หมอง|คล้ำ|และ|ป้องกัน|ริ้วรอย|ก่อน|วัย|ด้วย|spf|50|+/pa+xxrep|พร้อม|เนื้อ|เอส|เซ้นส์|บางเบา|สุด|ๆ|จน|สามารถ|ทา|ทับ|เครื่องสำอาง|ระหว่าง|วัน|โดย|ไม่|เป็น|คราบ|ไม่|มัน|เหนอะหนะ|และ|ด้วย|นวัตกรรม|ครีมกันแดด|สูตร|น้ำ|เบา|สบาย|ผิว|และ|ใช้ได้|ทุกวัน|#bioreuvessence|#biorefuninthesun|#songkranfunfest|#|กันแดด|กัน|แก่|ที่|ดี|ที่สุด|#|กันแดด|อันดับ|1|จาก|ญี่ปุ่น,89,76,True
0.020261622837294015,0.9461761673984825,0.019203451953087737,0.014358757811135936,neu,neu,เมย์เบลลีน จีจี้ ฮาดิด คอลเลคชั่น ได้รับคูปองส่วนลด 100 บาท เหลือราคาอยู่ที่ 149-449 บาท ในโปรโมชั่น Watsons Beauty in Summer (29 มี.ค. - 25 เม.ย. 61) #คูปองนี้บอกทีลดกี่บาท,เมย์|เบล|ลี|น|จี|จี้|ฮา|ดิ|ด|คอลเลคชั่น|ได้รับ|คูปอง|ส่วนลด|100|บาท|เหลือ|ราคา|อยู่|ที่|149|-|449|บาท|ใน|โปรโมชั่น|watsons|beauty|in|summer|(29|มี|.|ค|.|-|25|เม.ย.|61|)|#|คูปอง|นี้|บอก|ที|ลด|กี่|บาท,47,42,True
0.6547771310183104,0.3054742310606306,0.034374744740429626,0.005373893180629374,neg,neu,เอาจริงๆนะพวกครีมหรือพวกผลิตภัณฑ์บำรุงผิว ถ้าไม่ใช่ยี่ห้อดัง ออกโฆษณาทางทีวี เช่น พอนส์ นีเวีย วาสลีน กานิเย่ บีโอเล จะไม่กล้าใช้เลย ปล.... เคยได้ยินคนรู้จักคนนึงที่เคยหน้าพังเพราะครีมทางเน็ตเล่าว่า พวกนี้เวลาไปขอ อย. มันเอาตัวที่ไม่มีสารปนเปื้อนไปขอ,เอา|จริงๆ|นะ|พวก|ครีม|หรือ|พวก|ผลิตภัณฑ์|บำรุง|ผิว|ถ้า|ไม่|ใช่|ยี่ห้อ|ดัง|ออก|โฆษณา|ทาง|ทีวี|เช่น|พอนส์|นีเวีย|วาสลีน|กา|นิ|เย่|บี|โอ|เล|จะ|ไม่|กล้า|ใช้|เลย|ปล.|xxrep|เคย|ได้ยิน|คนรู้จัก|คน|นึง|ที่|เคย|หน้า|พัง|เพราะ|ครีม|ทาง|เน็ต|เล่า|ว่า|พวก|นี้|เวลา|ไป|ขอ|อย.|มัน|เอา|ตัว|ที่|ไม่|มี|สารปนเปื้อน|ไป|ขอ,66,55,False
0.01794848091720443,0.8243505449395812,0.15390609772950045,0.0037948764137139884,neu,pos,เลี้ยงบ่,เลี้ยง|บ่,2,2,False
0.31086133196326454,0.36020275156617126,0.3216457281106783,0.00729018835988596,neu,pos,บาบีก้อนกันงี้,บาบี|ก้อน|กัน|งี้,4,4,False
0.04798537680325105,0.4837490175617016,0.4629158598586974,0.005349745776349909,neu,pos,หลังกลับจากเชียงใหม่ 😁,หลัง|กลับ|จาก|เชียงใหม่|😁,5,5,False
0.05784793868232138,0.7370762774796138,0.1632061639880649,0.04186961984999986,neu,neu,สนใจกรองแอร์ ของ ALLnew Dmax ครับ,สนใจ|กรอง|แอร์|ของ|allnew|dmax|ครับ,7,7,True
0.14795564537223999,0.4631358083400555,0.3686138891359004,0.020294657151804323,neu,neu,มีบาบีก้อนนน,มี|บาบี|ก้อน|xxrep,4,4,True
0.04741958025540769,0.06928737911790164,0.88002329954363,0.0032697410830606396,pos,pos,สวยมากอยากเอารีโว่ไปเทินเลย55,สวย|มาก|อยาก|เอา|รี|โว่|ไป|เทิน|เลย|55,10,10,True
0.5912469240055547,0.28664541205547756,0.12032689593489734,0.0017807680040705677,neg,neg,คนไทย..เราชอบทารุณกรรมสัตว์...!!...!!จะมีจิตสำนึกกันบางมั่ย...!! รู้ว่าผิดก้อยังจะทำ..ยังจะช้วยกันสนับสนุนอีก...!! ทำไม่วะ..พวกมึงงงง #เอาช้างมาทำเบียร์,คนไทย|..|เรา|ชอบ|ทารุณกรรม|สัตว์|.xxrep!!.xxrep!!|จะ|มี|จิตสำนึก|กัน|บาง|มั่ย|.xxrep!!|รู้|ว่า|ผิด|ก้อ|ยัง|จะ|ทำ|..|ยัง|จะ|ช้วย|กัน|สนับสนุน|อี|ก.|xxrep|!!|ทำ|ไม่|วะ|..|พวก|มึง|xxrep|#|เอา|ช้าง|มา|ทำ|เบียร์,44,35,True
0.08177399195349387,0.8912322935006235,0.018882367617607605,0.008111346928274981,neu,neu,หนีจากไฟนอลเพื่อมาเข้าป่า #sangsom #fullmoonparty #เซ้งพาณิชย์,หนี|จาก|ไฟ|นอ|ล|เพื่อ|มา|เข้า|ป่า|#sangsom|#fullmoonparty|#|เซ้ง|พาณิชย์,14,14,True
0.05449214398278387,0.8695482872007715,0.06904517455105935,0.0069143942653851955,neu,neu,แรง! รถยนต์ Ford Focus RS ขุมพลัง 400 แรงม้า มาแน่ปี 2020 นี้,แรง|!|รถยนต์|ford|focus|rs|ขุม|พลัง|400|แรงม้า|มา|แน่|ปี|2020|นี้,15,15,True
0.2865082244887241,0.689400731840086,0.01691956604291209,0.007171477628277768,neu,neu,30 ธ.ค. 17 สาขาบิ๊กซีสุขสวัสดิ์,30|ธ.ค.|17|สาขา|บิ๊กซี|สุข|สวัสดิ์,7,7,True
0.8248372701220955,0.009564135274206452,0.16281165541528006,0.00278693918841796,neg,neg,รีล่า กินได้แต่เนสเล่เหมือนกัน คริสตัลกับสิงห์คือโคตรหวานไม่ชอบมาก,รี|ล่า|กิน|ได้|แต่|เนสเล่|เหมือนกัน|คริสตัล|กับ|สิงห์|คือ|โคตร|หวาน|ไม่|ชอบ|มาก,16,16,True
0.3018057314384628,0.6136902750357163,0.05381859300936455,0.030685400516456494,neu,neg,โหนกระแส ติดต่อไปยังครับ,โหน|กระแส|ติด|ต่อไป|ยัง|ครับ,6,6,False
0.46730175697335746,0.4866754247208657,0.04356475879252267,0.0024580595132542536,neu,neg,กินลีโอไม่เป็นไร แต่กินไฮนิเกน กับสิงห์ก็เปนเยอะอยู่,กิน|ลีโอ|ไม่เป็นไร|แต่|กิน|ไฮ|นิ|เกน|กับ|สิงห์|ก็|เปน|เยอะ|อยู่,14,13,False
0.6533301822338515,0.2961987347074517,0.04599747874399131,0.004473604314705491,neg,neu,บาบีก้อนไม่มีปูม้านะ,บาบี|ก้อน|ไม่|มี|ปูม้า|นะ,6,6,False
0.17466146293901907,0.705634908944146,0.11912595549509924,0.0005776726217356812,neu,neg,ฮึ่ยๆ! กำลังเดือดปุดๆๆๆ เหมือนเสียงร้องในท้องเลย ดังพอกัน 555 ช้าอยู่ไย รีบมาเลยสิ หิวแล้วววบอกก้อนได้เลยคร้าบบบ ก้อนดูแลเอง ร่วมแบ่งปันความสุขโดย achimachii,ฮึ่ย|ๆ|!|กำลัง|เดือด|ปุด|ๆ|xxrep|เหมือน|เสียงร้อง|ใน|ท้อง|เลย|ดัง|พอกัน|5|xxrep|ช้า|อยู่|ไย|รีบ|มา|เลย|สิ|หิว|แล้ว|xxrep|บอก|ก้อน|ได้|เลย|คร้าบ|xxrep|ก้อน|ดูแล|เอง|ร่วม|แบ่งปัน|ความสุข|โดย|achimachii,41,34,False
0.8589254870661638,0.05372803411827809,0.08539062598546807,0.001955852830090291,neg,neg,เห็นกรณีเนื้อบาบีก้อนมีไข่พยาธิแล้วหันมามองตัวเอง คงไม่มีทางไปโวยร้านแน่ๆ เพราะตั้งใจย่างแดกสถานเดียวไม่เคยสังเกตอะไรเลย นี่แหละคนแบบกูตายเพราะแดกล้วนๆ,เห็น|กรณี|เนื้อ|บาบี|ก้อน|มี|ไข่|พยาธิ|แล้ว|หันมา|มอง|ตัวเอง|คง|ไม่|มีทาง|ไป|โวย|ร้าน|แน่ๆ|เพราะ|ตั้งใจ|ย่าง|แดก|สถาน|เดียว|ไม่|เคย|สังเกต|อะไร|เลย|นี่แหละ|คน|แบบ|กู|ตาย|เพราะ|แดก|ล้วน|ๆ,39,36,True
0.29017622090986284,0.20689570818964115,0.48280043081717555,0.02012764008332034,pos,pos,น้ำไหลแรงดี มีน้ำอุ่นให้,น้ำ|ไหล|แรง|ดี|มี|น้ำอุ่น|ให้,7,7,True
0.0880148461798276,0.27747740759427625,0.6180356446216566,0.01647210160423951,pos,pos,สู้ครับพีผมเป็นกำลังใจให้ครับ ผมกำลังจะเลิกบุหรีครับ,สู้|ครับ|พี|ผม|เป็น|กำลังใจ|ให้|ครับ|ผม|กำลังจะ|เลิก|บุ|ห|รี|ครับ,15,12,True
0.01943855617780004,0.7251347890609088,0.11846505941429786,0.13696159534699318,neu,neu,โตโยต้าไทเกอร์มีไหมคับ,โตโยต้า|ไทเกอร์|มี|ไหม|คับ,5,5,True
0.5451342498808743,0.384739976673396,0.06865704176997767,0.0014687316757520765,neg,neg,เชี่ย เบียร์ช้างสองแก้วทำกุมึน สาสสสส,เชี่ย|เบียร์|ช้าง|สอง|แก้ว|ทำ|กุ|มึน|สา|ส|xxrep,11,11,True
0.11538213567869074,0.6278357885271515,0.22907819700053245,0.02770387879362536,neu,neu,ยอดจาก T6 + PPV ได้ระดับนี้ถือว่าอยู่สบาย Nissan มีกี่ product ... Note + NV + X-trail + Almera + Sylphy แล้วได้ยอดแค่นี้ ส่วน MG นี่ generate จาก ZS ตัวเดียวแทบเรียกได้ว่า ironic มาก,ยอดจาก|t|6|+|ppv|ได้|ระดับ|นี้|ถือว่า|อยู่|สบาย|nissan|มี|กี่|product|.xxrep|note|+|nv|+|x-trail|+|almera|+|sylphy|แล้ว|ได้|ยอด|แค่นี้|ส่วน|mg|นี่|generate|จาก|zs|ตัว|เดียว|แทบ|เรียก|ได้|ว่า|ironic|มาก,43,37,True
0.13045838135422505,0.769436301540175,0.09575564031845518,0.004349676787144758,neu,neu,ซูซูกิผลิตรถประหลาดกว่าชาวบ้านเขา55,ซูซูกิ|ผลิต|รถ|ประหลาด|กว่า|ชาวบ้าน|เขา|55,8,8,True
0.09193365435832326,0.48168088762049904,0.42475437727733106,0.0016310807438466228,neu,neu,กินนนนนนนนน,กิน|xxrep,2,2,True
0.4826225583085411,0.1200714250920952,0.3852202749927073,0.012085741606656318,neg,pos,ผมก้เลิกได้เพราะบุหรี่ไฟฟ้า,ผม|ก้|เลิก|ได้|เพราะ|บุหรี่|ไฟฟ้า,7,7,False
0.11570131267382745,0.8223756493945263,0.058375755355740654,0.003547282575905561,neu,neu,แอดมินต้องขอขอบพระคุณ คุณลูกค้ามากนะคะ ที่ช่วยแจ้งเรื่องดีๆแบบนี้ให้ทางเราทราบ ทางเราจะนำไปแบ่งปันที่สาขาเพื่อเป็นกำลังในการทำงานของพนักงานและเป็นตัวอย่างที่ดีแก่พนักงานท่านอื่นๆด้วยค่ะ ^^,แอดมิน|ต้อง|ขอ|ขอบพระคุณ|คุณ|ลูกค้า|มาก|นะคะ|ที่|ช่วย|แจ้ง|เรื่อง|ดี|ๆ|แบบนี้|ให้|ทาง|เรา|ทราบ|ทาง|เรา|จะ|นำ|ไป|แบ่งปัน|ที่|สาขา|เพื่อ|เป็นกำลัง|ใน|การทำงาน|ของ|พนักงาน|และ|เป็น|ตัวอย่าง|ที่|ดี|แก่|พนักงาน|ท่าน|อื่นๆ|ด้วย|ค่ะ|^^,45,39,True
